time,frequency,confidence
2.450,597.914,0.070259
2.460,597.603,0.050408
2.470,658.111,0.046700
2.480,659.380,0.077127
2.490,645.682,0.108647
2.500,578.562,0.118348
2.510,584.600,0.172016
2.520,593.467,0.142488
2.530,595.029,0.122269
2.540,393.401,0.172689
2.550,193.537,0.109698
2.560,192.170,0.055441
2.570,530.854,0.075854
2.580,243.680,0.068331
2.590,304.922,0.049512
2.600,327.624,0.039194
2.610,334.459,0.046163
2.620,331.410,0.062200
2.630,330.593,0.090194
2.640,328.390,0.078039
2.650,411.295,0.115799
2.660,402.409,0.095934
2.670,636.712,0.195016
2.680,634.158,0.141280
2.690,578.147,0.080511
2.700,538.733,0.062228
2.710,539.179,0.033335
2.720,394.574,0.029095
2.730,394.276,0.042143
2.740,392.830,0.050100
2.750,391.846,0.093725
2.760,391.991,0.188986
2.770,392.729,0.245544
2.780,589.499,0.147455
2.790,582.266,0.104155
2.800,596.651,0.101786
2.810,603.304,0.052754
2.820,602.651,0.024320
2.830,322.759,0.032933
2.840,333.795,0.046476
2.850,333.350,0.069209
2.860,329.886,0.096764
2.870,327.829,0.068822
2.880,426.922,0.092301
2.890,647.300,0.128843
2.900,661.246,0.031102
2.910,1577.542,0.064865
2.920,587.681,0.089282
2.930,595.543,0.063716
2.940,596.426,0.073213
2.950,602.565,0.061231
2.960,603.809,0.051176
2.970,323.992,0.039186
2.980,533.741,0.061806
2.990,584.677,0.126061
3.000,585.117,0.160837
3.010,583.878,0.139276
3.020,583.875,0.108667
3.030,596.385,0.099284
3.040,604.260,0.048833
3.050,327.327,0.024874
3.060,324.529,0.033439
3.070,339.932,0.045350
3.080,428.721,0.054770
3.090,328.774,0.095158
3.100,400.993,0.110489
3.110,414.234,0.115666
3.120,647.677,0.086643
3.130,658.433,0.100762
3.140,589.577,0.077393
3.150,595.246,0.088620
3.160,598.229,0.088640
3.170,602.536,0.061294
3.180,603.004,0.046897
3.190,327.571,0.042165
3.200,324.887,0.046572
3.210,538.110,0.073515
3.220,585.319,0.144108
3.230,594.810,0.177928
3.240,594.927,0.125573
3.250,99.453,0.137983
3.260,585.611,0.141151
3.270,1581.688,0.094040
3.280,581.590,0.133509
3.290,595.917,0.095560
3.300,598.430,0.066765
3.310,597.421,0.050063
3.320,328.301,0.053314
3.330,328.288,0.105470
3.340,1976.019,0.076962
3.350,1975.902,0.061711
3.360,658.692,0.088726
3.370,647.650,0.105524
3.380,578.377,0.155887
3.390,582.291,0.205116
3.400,583.476,0.160491
3.410,595.302,0.114494
3.420,598.114,0.078830
3.430,603.181,0.036348
3.440,322.877,0.026460
3.450,323.390,0.042209
3.460,328.899,0.050700
3.470,427.593,0.076147
3.480,401.454,0.120804
3.490,1971.814,0.049588
3.500,647.622,0.037537
3.510,637.165,0.148420
3.520,577.949,0.132961
3.530,584.354,0.144090
3.540,592.615,0.101026
3.550,398.088,0.111414
3.560,397.595,0.121498
3.570,593.770,0.115850
3.580,596.642,0.051830
3.590,322.654,0.021055
3.600,322.169,0.028904
3.610,323.211,0.034870
3.620,340.329,0.026621
3.630,341.108,0.021812
3.640,340.323,0.039608
3.650,332.939,0.047200
3.660,339.598,0.027029
3.670,429.381,0.051508
3.680,429.488,0.089854
3.690,330.317,0.102339
3.700,330.438,0.081591
3.710,328.607,0.073970
3.720,418.020,0.059843
3.730,645.075,0.116342
3.740,649.819,0.179283
3.750,605.280,0.060562
3.760,578.860,0.036134
3.770,327.514,0.049616
3.780,328.381,0.082643
3.790,327.769,0.074946
3.800,646.399,0.109124
3.810,645.571,0.104916
3.820,579.340,0.157632
3.830,583.462,0.120750
3.840,535.985,0.105094
3.850,593.071,0.077847
3.860,593.992,0.099081
3.870,396.386,0.202362
3.880,395.955,0.168387
3.890,584.587,0.177631
3.900,582.209,0.174742
3.910,583.940,0.156013
3.920,589.694,0.163017
3.930,650.867,0.172942
3.940,658.067,0.118096
3.950,661.269,0.072244
3.960,701.219,0.054219
3.970,573.777,0.092137
3.980,576.033,0.178579
3.990,581.990,0.143611
4.000,583.876,0.152421
4.010,596.174,0.113630
4.020,598.528,0.055954
4.030,327.200,0.027020
4.040,322.634,0.033469
4.050,323.068,0.042354
4.060,331.693,0.043710
4.070,330.817,0.070828
4.080,330.068,0.102405
4.090,416.825,0.083693
4.100,645.857,0.147706
4.110,646.884,0.124994
4.120,581.192,0.035466
4.130,32.552,0.019625
4.140,81.655,0.115268
4.150,82.085,0.048477
4.160,310.288,0.028533
4.170,322.274,0.034046
4.180,325.593,0.020493
4.190,339.428,0.013839
4.200,429.906,0.015461
4.210,429.348,0.073631
4.220,429.847,0.158486
4.230,398.325,0.092410
4.240,400.713,0.039969
4.250,657.101,0.091164
4.260,641.661,0.124815
4.270,579.354,0.152382
4.280,584.822,0.187795
4.290,593.134,0.132053
4.300,594.834,0.109379
4.310,597.466,0.050400
4.320,328.700,0.036943
4.330,332.035,0.055057
4.340,339.943,0.086771
4.350,331.097,0.124087
4.360,428.830,0.134454
4.370,1976.241,0.074690
4.380,636.605,0.060870
4.390,635.345,0.150193
4.400,577.857,0.083414
4.410,580.487,0.102609
4.420,592.783,0.056345
4.430,395.334,0.049533
4.440,394.998,0.151520
4.450,394.726,0.273496
4.460,395.407,0.232056
4.470,585.267,0.113028
4.480,594.096,0.119581
4.490,597.000,0.076582
4.500,604.742,0.042861
4.510,327.618,0.037554
4.520,305.643,0.086198
4.530,305.633,0.184826
4.540,326.793,0.064935
4.550,331.051,0.050935
4.560,331.537,0.038463
4.570,429.654,0.125552
4.580,430.792,0.123799
