time,frequency,confidence
2.450,257.125,0.415847
2.460,257.530,0.477050
2.470,259.029,0.472809
2.480,258.650,0.615427
2.490,258.580,0.702300
2.500,258.173,0.641326
2.510,259.078,0.736937
2.520,259.759,0.723540
2.530,259.788,0.669708
2.540,260.643,0.552986
2.550,262.508,0.517928
2.560,263.544,0.550861
2.570,262.869,0.414011
2.580,260.969,0.478381
2.590,259.725,0.561468
2.600,258.459,0.527870
2.610,257.366,0.439331
2.620,256.956,0.398268
2.630,256.344,0.348738
2.640,255.927,0.251371
2.650,257.964,0.138493
2.660,257.854,0.151150
2.670,256.898,0.240174
2.680,254.883,0.178530
2.690,257.574,0.116222
2.700,259.977,0.137585
2.710,258.873,0.136399
2.720,258.632,0.125841
2.730,259.560,0.119135
2.740,630.676,0.071910
2.750,585.292,0.101778
2.760,589.685,0.113866
2.770,530.660,0.103849
2.780,260.333,0.098568
2.790,258.705,0.132510
2.800,253.893,0.047128
2.810,308.794,0.031442
2.820,308.770,0.043885
2.830,305.484,0.051776
2.840,328.932,0.059094
2.850,328.865,0.100043
2.860,327.644,0.125724
2.870,326.359,0.099065
2.880,326.820,0.065998
2.890,634.160,0.072564
2.900,262.798,0.085247
2.910,590.216,0.092904
2.920,527.237,0.152457
2.930,261.790,0.218749
2.940,532.061,0.119430
2.950,528.874,0.114787
2.960,531.066,0.140886
2.970,585.783,0.104666
2.980,529.916,0.098499
2.990,530.237,0.113598
3.000,649.105,0.090141
3.010,252.970,0.050335
3.020,249.917,0.041003
3.030,305.015,0.053306
3.040,304.443,0.104112
3.050,327.238,0.080760
3.060,327.864,0.102918
3.070,325.539,0.131576
3.080,628.392,0.095071
3.090,630.884,0.055051
3.100,594.210,0.034463
3.110,593.009,0.049819
3.120,393.598,0.118074
3.130,394.905,0.190540
3.140,395.412,0.243094
3.150,395.132,0.227535
3.160,529.427,0.161464
3.170,531.473,0.120825
3.180,531.105,0.128518
3.190,259.284,0.112788
3.200,257.438,0.151424
3.210,253.345,0.116262
3.220,250.370,0.091944
3.230,304.185,0.090004
3.240,303.618,0.106209
3.250,327.618,0.076642
3.260,328.147,0.118276
3.270,326.546,0.089181
3.280,326.658,0.084309
3.290,644.938,0.091256
3.300,634.506,0.106210
3.310,583.842,0.158689
3.320,591.561,0.085021
3.330,642.833,0.061172
3.340,330.511,0.054989
3.350,331.190,0.081115
3.360,258.676,0.138343
3.370,258.839,0.144123
3.380,254.930,0.095710
3.390,251.389,0.205613
3.400,252.966,0.162618
3.410,254.730,0.106221
3.420,634.810,0.109065
3.430,590.805,0.168848
3.440,591.170,0.170521
3.450,261.303,0.181723
3.460,261.765,0.196104
3.470,258.492,0.078815
3.480,250.282,0.061118
3.490,245.044,0.047342
3.500,304.671,0.073501
3.510,305.212,0.052061
3.520,330.248,0.060447
3.530,328.581,0.041081
3.540,644.228,0.078139
3.550,86.903,0.082276
3.560,32.604,0.026903
3.570,243.590,0.028038
3.580,709.951,0.029683
3.590,266.503,0.103861
3.600,581.937,0.091339
3.610,581.806,0.124889
3.620,531.809,0.127710
3.630,530.736,0.112888
3.640,590.474,0.139702
3.650,647.284,0.079383
3.660,649.428,0.077544
3.670,250.875,0.089392
3.680,632.659,0.083832
3.690,260.752,0.081831
3.700,263.025,0.055111
3.710,269.214,0.082196
3.720,584.047,0.115914
3.730,585.774,0.178130
3.740,591.102,0.111564
3.750,258.542,0.147164
3.760,598.240,0.047804
3.770,308.592,0.039939
3.780,309.734,0.042873
3.790,322.793,0.045026
3.800,340.817,0.052351
3.810,332.407,0.053677
3.820,331.740,0.054976
3.830,331.811,0.041129
3.840,331.937,0.049938
3.850,330.780,0.072700
3.860,429.692,0.083137
3.870,427.844,0.102343
3.880,330.084,0.110675
3.890,329.937,0.095147
3.900,332.360,0.076229
3.910,329.006,0.104596
3.920,397.872,0.087865
3.930,650.472,0.076307
3.940,635.241,0.079784
3.950,579.500,0.069804
3.960,583.918,0.135021
3.970,586.058,0.125103
3.980,593.426,0.127408
3.990,591.057,0.122920
4.000,589.315,0.095827
4.010,582.991,0.104558
4.020,581.847,0.179097
4.030,590.978,0.120047
4.040,597.580,0.078746
4.050,326.497,0.033377
4.060,322.918,0.034360
4.070,323.684,0.051720
4.080,331.740,0.063216
4.090,429.211,0.077451
4.100,398.388,0.107078
4.110,1973.186,0.090516
4.120,1975.934,0.048922
4.130,648.638,0.086986
4.140,642.817,0.135298
4.150,578.322,0.178118
4.160,584.754,0.162210
4.170,594.532,0.137228
4.180,596.998,0.078488
4.190,604.453,0.045122
4.200,327.356,0.034368
4.210,322.966,0.034565
4.220,327.788,0.052534
4.230,327.922,0.055054
4.240,645.131,0.064648
4.250,583.932,0.118249
4.260,583.721,0.195282
4.270,583.463,0.136393
4.280,580.472,0.090278
4.290,579.325,0.113379
4.300,582.942,0.128468
4.310,650.756,0.103920
4.320,598.802,0.063210
4.330,603.329,0.035906
4.340,323.206,0.032455
4.350,327.847,0.066453
4.360,328.293,0.072708
4.370,416.064,0.104529
4.380,653.155,0.124276
4.390,659.038,0.072607
4.400,591.036,0.075790
4.410,597.678,0.065802
4.420,602.006,0.050404
4.430,430.528,0.036197
4.440,327.018,0.054114
4.450,401.234,0.083628
4.460,327.450,0.062206
4.470,650.946,0.125627
4.480,646.194,0.124627
4.490,583.739,0.198881
4.500,590.793,0.126800
4.510,651.317,0.076319
4.520,597.041,0.057332
4.530,538.498,0.045620
4.540,465.137,0.055032
4.550,463.600,0.053172
4.560,1976.132,0.076678
4.570,307.325,0.062274
4.580,323.606,0.061666
4.590,538.686,0.047732
4.600,580.117,0.077876
4.610,584.741,0.083230
4.620,592.505,0.060302
4.630,395.989,0.151055
4.640,395.242,0.304829
4.650,396.716,0.253295
4.660,537.737,0.100586
4.670,591.712,0.072693
4.680,398.155,0.083735
4.690,397.000,0.146534
4.700,397.000,0.151474
4.710,398.179,0.109070
4.720,584.182,0.089108
4.730,593.024,0.112985
4.740,595.067,0.140669
4.750,649.901,0.169735
4.760,592.026,0.153189
4.770,587.018,0.136105
4.780,32.230,0.014567
4.790,597.800,0.027187
4.800,536.335,0.069907
4.810,535.901,0.074296
4.820,303.844,0.062133
4.830,467.686,0.057833
4.840,333.299,0.070853
4.850,327.982,0.090136
4.860,328.048,0.053244
4.870,328.076,0.050289
4.880,645.668,0.101064
4.890,584.026,0.154936
4.900,583.792,0.155221
4.910,651.149,0.111391
4.920,649.798,0.088315
4.930,598.438,0.071598
4.940,657.398,0.055878
4.950,399.769,0.066706
4.960,1976.859,0.042908
4.970,656.910,0.056539
4.980,642.197,0.143830
4.990,578.244,0.168613
5.000,583.577,0.194883
5.010,584.414,0.147418
5.020,595.175,0.112737
5.030,599.079,0.064587
5.040,326.641,0.027643
5.050,309.658,0.034421
5.060,305.961,0.080115
5.070,306.009,0.076917
5.080,331.785,0.059106
5.090,331.759,0.042421
5.100,339.467,0.039094
5.110,332.613,0.040419
5.120,430.332,0.134185
5.130,429.523,0.080179
5.140,1974.703,0.075322
5.150,658.159,0.065779
5.160,646.975,0.086183
5.170,647.130,0.125925
5.180,585.773,0.117325
5.190,591.257,0.078896
5.200,656.813,0.071580
5.210,597.953,0.063900
5.220,597.192,0.047618
5.230,328.214,0.067659
5.240,401.339,0.104019
5.250,638.416,0.068494
5.260,637.643,0.197997
5.270,631.439,0.122825
5.280,584.059,0.115168
5.290,592.541,0.094823
5.300,396.981,0.111152
5.310,396.809,0.147563
5.320,397.745,0.112624
5.330,593.264,0.111817
5.340,595.105,0.131695
5.350,649.545,0.108387
5.360,652.207,0.128839
5.370,658.164,0.132397
5.380,660.569,0.083421
5.390,659.130,0.104180
5.400,582.546,0.091592
5.410,587.518,0.105231
5.420,596.713,0.082677
5.430,602.468,0.049556
5.440,322.849,0.022745
5.450,323.025,0.036134
5.460,328.343,0.050880
5.470,330.795,0.069028
5.480,330.282,0.083938
5.490,415.255,0.082860
5.500,325.804,0.101495
5.510,635.063,0.219482
5.520,629.862,0.105542
5.530,593.843,0.128013
5.540,593.563,0.128117
5.550,395.164,0.213544
5.560,395.723,0.126059
5.570,584.632,0.114349
5.580,645.704,0.155141
5.590,651.791,0.135911
5.600,596.626,0.092892
5.610,600.670,0.088594
5.620,536.832,0.073920
5.630,304.324,0.052722
5.640,304.492,0.071143
5.650,333.397,0.058089
5.660,332.857,0.070964
5.670,413.081,0.068473
5.680,402.018,0.114092
5.690,401.617,0.089902
5.700,648.150,0.111120
5.710,641.051,0.157059
5.720,578.023,0.177487
5.730,583.494,0.179829
5.740,583.730,0.118774
5.750,537.293,0.129073
5.760,583.954,0.115931
5.770,594.098,0.126122
5.780,597.130,0.092814
5.790,599.223,0.060285
5.800,604.638,0.055236
5.810,622.733,0.068317
5.820,415.959,0.062845
5.830,648.025,0.099952
5.840,658.046,0.085431
5.850,588.198,0.112464
5.860,596.357,0.077650
5.870,602.821,0.051158
5.880,601.984,0.028150
5.890,327.756,0.048692
5.900,328.951,0.085273
5.910,399.077,0.111316
5.920,400.226,0.099167
5.930,657.257,0.048502
5.940,652.165,0.140498
5.950,641.421,0.114494
5.960,582.476,0.193003
5.970,584.348,0.165097
5.980,584.177,0.133862
5.990,595.836,0.114952
6.000,598.767,0.066403
6.010,604.066,0.032456
6.020,322.475,0.034703
6.030,322.977,0.036301
6.040,330.429,0.038495
6.050,327.526,0.032399
6.060,211.873,0.082488
6.070,211.556,0.138510
6.080,658.583,0.116937
6.090,660.042,0.088226
6.100,105.441,0.074422
6.110,105.057,0.075821
6.120,700.314,0.074208
6.130,633.481,0.163180
6.140,585.357,0.157215
6.150,594.763,0.195945
6.160,595.733,0.192835
6.170,589.945,0.211675
6.180,1573.558,0.073951
6.190,1577.582,0.063001
6.200,32.713,0.026975
6.210,32.558,0.062414
6.220,661.339,0.026564
6.230,603.750,0.050888
6.240,466.381,0.055863
6.250,462.354,0.078228
6.260,333.462,0.058890
6.270,326.721,0.076197
6.280,324.435,0.056364
6.290,537.350,0.052288
6.300,584.384,0.098213
6.310,592.424,0.118293
6.320,593.796,0.121190
6.330,595.183,0.164951
6.340,594.803,0.138166
6.350,583.587,0.139148
6.360,581.564,0.178273
6.370,584.274,0.165117
6.380,584.288,0.120337
6.390,582.610,0.144372
6.400,580.938,0.141705
6.410,582.227,0.153700
6.420,584.197,0.130833
6.430,650.705,0.105770
6.440,598.541,0.071007
6.450,602.238,0.045696
6.460,323.020,0.030525
6.470,304.728,0.056437
6.480,333.412,0.075136
6.490,330.186,0.092196
6.500,327.883,0.082419
6.510,327.743,0.064107
6.520,646.934,0.088141
6.530,644.998,0.116644
6.540,583.213,0.201638
6.550,584.313,0.153025
6.560,589.269,0.122074
6.570,596.655,0.083237
6.580,604.472,0.043150
6.590,330.537,0.050259
6.600,323.687,0.054122
6.610,327.959,0.091683
6.620,399.891,0.098560
6.630,400.176,0.111297
6.640,415.149,0.081237
6.650,651.687,0.109000
6.660,651.072,0.140455
6.670,650.087,0.083775
6.680,596.697,0.052983
6.690,430.303,0.047633
6.700,327.547,0.099998
6.710,415.977,0.078950
6.720,656.797,0.099246
6.730,640.631,0.094651
6.740,584.349,0.167045
6.750,590.181,0.168237
6.760,591.937,0.166378
6.770,657.885,0.108165
6.780,590.461,0.056941
6.790,48.499,0.028365
6.800,1975.536,0.024617
6.810,1977.023,0.038249
6.820,304.381,0.034704
6.830,623.110,0.059912
6.840,627.505,0.155360
6.850,630.309,0.075615
6.860,594.101,0.094074
6.870,593.798,0.128089
6.880,395.624,0.205206
6.890,396.044,0.225328
6.900,584.549,0.120393
6.910,593.251,0.114936
6.920,595.443,0.136203
6.930,651.113,0.161619
6.940,589.379,0.157286
6.950,581.958,0.091572
6.960,1581.507,0.044888
6.970,573.046,0.087644
6.980,574.404,0.123103
6.990,537.957,0.157642
7.000,583.599,0.148654
7.010,584.704,0.140644
7.020,652.004,0.115669
7.030,597.205,0.073311
7.040,601.252,0.062475
7.050,538.149,0.038395
7.060,304.298,0.052990
7.070,333.456,0.074693
7.080,333.038,0.083640
7.090,330.103,0.087487
7.100,328.114,0.056280
7.110,416.055,0.057682
7.120,651.463,0.129162
7.130,584.291,0.135063
7.140,590.072,0.114509
7.150,597.183,0.088959
7.160,598.202,0.063358
7.170,596.362,0.045190
7.180,430.620,0.056767
7.190,399.688,0.060020
7.200,414.843,0.059744
7.210,327.542,0.054997
7.220,647.096,0.098768
7.230,583.898,0.135363
7.240,583.341,0.196934
7.250,582.836,0.168919
7.260,594.942,0.124371
