time,frequency,confidence
2.440,1581.485,0.059676
2.450,1180.219,0.035914
2.460,598.867,0.039996
2.470,661.162,0.028015
2.480,400.360,0.048854
2.490,414.499,0.048186
2.500,656.334,0.085094
2.510,634.994,0.103537
2.520,583.812,0.159698
2.530,585.071,0.172223
2.540,592.819,0.111868
2.550,594.078,0.125233
2.560,649.239,0.118614
2.570,650.403,0.101301
2.580,597.215,0.073957
2.590,596.936,0.042824
2.600,658.928,0.047216
2.610,657.728,0.077959
2.620,645.288,0.105431
2.630,578.897,0.126902
2.640,583.844,0.183473
2.650,584.991,0.137356
2.660,593.913,0.122321
2.670,596.940,0.082037
2.680,648.294,0.057432
2.690,599.575,0.060913
2.700,626.414,0.086603
2.710,656.411,0.077738
2.720,651.532,0.098446
2.730,658.378,0.150820
2.740,602.613,0.056310
2.750,466.835,0.039483
2.760,467.421,0.058983
2.770,333.538,0.060192
2.780,400.122,0.072212
2.790,326.412,0.080146
2.800,633.557,0.068789
2.810,579.294,0.073083
2.820,593.505,0.136962
2.830,594.308,0.158752
2.840,595.055,0.131126
2.850,590.604,0.128486
2.860,778.065,0.094810
2.870,590.148,0.064709
2.880,595.537,0.076086
2.890,601.586,0.065674
2.900,243.119,0.051442
2.910,304.288,0.052152
2.920,328.057,0.057932
2.930,328.021,0.083155
2.940,327.592,0.066257
2.950,647.055,0.098937
2.960,646.049,0.120626
2.970,583.450,0.199364
2.980,590.474,0.137948
2.990,596.936,0.076892
3.000,603.941,0.033028
3.010,324.488,0.042993
3.020,340.204,0.067052
3.030,332.119,0.074560
3.040,429.585,0.109301
3.050,330.137,0.094461
3.060,332.362,0.087163
3.070,411.260,0.074551
3.080,327.468,0.066405
3.090,646.126,0.092700
3.100,644.848,0.136647
3.110,646.674,0.180046
3.120,659.036,0.108240
3.130,660.820,0.131841
3.140,576.887,0.091129
3.150,577.981,0.185414
3.160,583.816,0.164250
3.170,583.968,0.115546
3.180,594.185,0.134665
3.190,596.234,0.137555
3.200,651.586,0.115353
3.210,662.150,0.098844
3.220,692.736,0.075635
3.230,584.731,0.174650
3.240,588.522,0.143837
3.250,1569.154,0.119282
3.260,1578.519,0.099085
3.270,590.105,0.036158
3.280,604.431,0.039313
3.290,659.722,0.037091
3.300,1976.486,0.044935
3.310,1978.814,0.099467
3.320,414.673,0.046790
3.330,656.134,0.081462
3.340,645.402,0.101813
3.350,579.398,0.160289
3.360,584.092,0.196583
3.370,584.374,0.132337
3.380,594.823,0.120915
3.390,597.573,0.072099
3.400,603.922,0.041662
3.410,327.276,0.030590
3.420,305.873,0.040374
3.430,333.663,0.062146
3.440,330.391,0.082022
3.450,328.151,0.071909
3.460,416.627,0.065221
3.470,646.489,0.113330
3.480,650.819,0.147969
3.490,658.039,0.068734
3.500,593.727,0.069328
3.510,594.929,0.042883
3.520,407.026,0.027751
3.530,1983.824,0.063732
3.540,499.866,0.049493
3.550,401.430,0.057854
3.560,657.934,0.054306
3.570,648.586,0.142262
3.580,578.506,0.122041
3.590,582.536,0.202951
3.600,584.144,0.152315
3.610,589.309,0.126839
3.620,649.932,0.113254
3.630,598.724,0.063738
3.640,603.213,0.048519
3.650,323.394,0.032918
3.660,327.545,0.066637
3.670,410.822,0.101534
3.680,414.106,0.068662
3.690,649.232,0.107385
3.700,659.715,0.077291
3.710,583.990,0.121144
3.720,594.966,0.072227
3.730,597.307,0.059670
3.740,601.788,0.040155
3.750,431.616,0.035102
3.760,328.202,0.071587
3.770,399.701,0.103679
3.780,401.029,0.088259
3.790,657.051,0.060400
3.800,647.971,0.132650
3.810,578.646,0.119583
3.820,583.051,0.200214
3.830,585.217,0.140277
3.840,594.445,0.141828
3.850,597.534,0.102242
3.860,650.968,0.101119
3.870,657.741,0.119147
3.880,660.854,0.092768
3.890,659.678,0.120818
3.900,641.862,0.134995
3.910,582.175,0.200557
3.920,585.355,0.141618
3.930,590.369,0.150913
3.940,650.823,0.125358
3.950,596.041,0.077253
3.960,596.923,0.067459
3.970,602.848,0.045036
3.980,304.742,0.040207
3.990,415.123,0.058887
4.000,414.877,0.061116
4.010,648.576,0.131899
4.020,583.665,0.100719
4.030,582.670,0.164725
4.040,589.823,0.115218
4.050,597.756,0.087205
4.060,602.238,0.042453
4.070,308.673,0.027896
4.080,305.212,0.047169
4.090,303.908,0.066613
4.100,334.856,0.078241
4.110,330.973,0.085880
4.120,330.463,0.068479
4.130,331.007,0.047900
4.140,426.916,0.079068
4.150,400.220,0.127350
4.160,1970.323,0.043324
4.170,1974.492,0.012422
4.180,1039.452,0.013078
4.190,713.786,0.009102
4.200,705.701,0.065053
4.210,576.352,0.166982
4.220,583.500,0.157614
4.230,592.426,0.105007
4.240,592.327,0.098765
4.250,593.009,0.111404
4.260,594.798,0.129194
4.270,596.514,0.088382
4.280,603.759,0.057910
4.290,603.312,0.024813
4.300,322.342,0.032857
4.310,305.299,0.057651
4.320,334.955,0.066377
4.330,330.754,0.075554
4.340,330.648,0.075830
4.350,427.809,0.044695
4.360,429.078,0.115690
4.370,324.628,0.095944
4.380,305.782,0.047430
4.390,466.764,0.052378
4.400,399.364,0.096553
4.410,400.407,0.102944
4.420,1971.332,0.060233
4.430,1977.188,0.019039
4.440,697.606,0.135075
4.450,575.711,0.105637
4.460,582.679,0.151927
4.470,585.091,0.138476
4.480,593.580,0.133245
4.490,596.316,0.129090
4.500,651.162,0.108323
4.510,597.468,0.073516
4.520,597.614,0.056461
4.530,658.150,0.047021
4.540,658.255,0.062800
4.550,651.533,0.124310
4.560,645.319,0.106723
4.570,583.274,0.180513
4.580,584.585,0.152515
4.590,582.642,0.115047
4.600,589.133,0.105300
4.610,650.651,0.111020
4.620,598.582,0.066743
4.630,602.258,0.045250
4.640,430.674,0.057328
4.650,399.346,0.088789
4.660,401.287,0.077081
4.670,656.759,0.062007
4.680,647.450,0.123716
4.690,583.147,0.127403
4.700,582.462,0.195688
4.710,582.987,0.159596
4.720,582.614,0.131283
4.730,651.212,0.104607
4.740,598.406,0.075611
4.750,602.088,0.034351
4.760,305.507,0.025795
4.770,323.314,0.034390
4.780,328.968,0.043088
4.790,428.527,0.067297
4.800,328.526,0.094003
4.810,326.320,0.109678
4.820,635.187,0.097911
4.830,579.690,0.085444
4.840,584.043,0.138213
4.850,584.648,0.140615
4.860,535.999,0.087052
4.870,593.011,0.114827
4.880,594.343,0.153614
4.890,526.249,0.174630
4.900,525.471,0.189385
4.910,1570.687,0.183830
4.920,1580.491,0.113218
4.930,1164.515,0.050791
4.940,596.514,0.064551
4.950,601.839,0.054835
4.960,305.750,0.032828
4.970,304.632,0.050957
4.980,333.809,0.067916
4.990,330.527,0.081695
5.000,330.254,0.079963
5.010,412.801,0.082853
5.020,402.509,0.122613
5.030,646.217,0.077892
5.040,638.793,0.181067
5.050,577.796,0.116078
5.060,583.776,0.161866
5.070,591.761,0.107988
5.080,591.760,0.090109
5.090,583.714,0.097087
5.100,535.517,0.094435
5.110,593.072,0.111023
5.120,596.110,0.070950
5.130,329.323,0.040517
5.140,332.001,0.067265
5.150,332.101,0.100295
5.160,326.190,0.128016
5.170,327.086,0.082446
5.180,500.006,0.070215
5.190,400.174,0.053773
5.200,325.456,0.042147
5.210,306.121,0.035313
5.220,332.815,0.066999
5.230,415.100,0.080666
5.240,647.461,0.070762
5.250,643.918,0.142476
5.260,582.595,0.132757
5.270,583.623,0.167974
5.280,584.157,0.143063
5.290,583.071,0.116878
5.300,581.969,0.123345
5.310,583.920,0.134690
5.320,595.928,0.102458
5.330,604.319,0.046044
5.340,322.742,0.027872
5.350,322.032,0.033616
5.360,323.364,0.040879
5.370,339.484,0.032829
5.380,332.379,0.037321
5.390,331.592,0.065134
5.400,328.759,0.083953
5.410,327.227,0.121985
5.420,323.650,0.073131
5.430,538.341,0.042571
5.440,538.031,0.054038
5.450,591.820,0.082296
5.460,584.541,0.071355
5.470,397.151,0.114547
5.480,397.313,0.133620
5.490,396.851,0.196406
5.500,396.728,0.226238
5.510,397.748,0.110476
5.520,536.656,0.090161
5.530,398.779,0.083686
5.540,397.000,0.179959
5.550,397.577,0.142804
5.560,537.075,0.111835
5.570,0.000,nan
5.580,0.000,nan
5.590,0.000,nan
5.600,0.000,nan
5.610,0.000,nan
5.620,0.000,nan
5.630,0.000,nan
5.640,0.000,nan
5.650,0.000,nan
5.660,0.000,nan
5.670,0.000,nan
5.680,0.000,nan
5.690,0.000,nan
5.700,0.000,nan
5.710,0.000,nan
5.720,0.000,nan
5.730,0.000,nan
5.740,0.000,nan
5.750,0.000,nan
5.760,0.000,nan
5.770,0.000,nan
5.780,0.000,nan
5.790,0.000,nan
5.800,0.000,nan
5.810,0.000,nan
5.820,0.000,nan
5.830,0.000,nan
5.840,0.000,nan
5.850,0.000,nan
5.860,0.000,nan
5.870,0.000,nan
5.880,547.125,0.141318
5.890,547.203,0.143140
5.900,547.410,0.147422
5.910,546.993,0.121169
5.920,546.843,0.106924
5.930,551.277,0.141307
5.940,553.259,0.050038
5.950,551.383,0.017220
5.960,548.085,0.058073
5.970,544.190,0.089129
5.980,547.048,0.175297
5.990,556.709,0.271236
6.000,552.280,0.307282
6.010,555.235,0.216163
6.020,556.069,0.154958
6.030,545.856,0.088494
6.040,398.107,0.056726
6.050,1006.984,0.046428
6.060,1024.896,0.048317
6.070,548.923,0.158545
6.080,542.395,0.269966
6.090,541.698,0.297793
6.100,542.880,0.275327
6.110,542.269,0.265411
6.120,541.362,0.224053
6.130,540.190,0.318013
6.140,540.139,0.485667
6.150,542.203,0.620686
6.160,548.425,0.702172
6.170,549.866,0.737623
6.180,551.235,0.619468
6.190,554.775,0.371538
6.200,555.201,0.199348
6.210,553.525,0.259502
6.220,549.460,0.182451
6.230,553.822,0.171177
6.240,418.090,0.052747
6.250,417.287,0.068364
6.260,417.174,0.133846
6.270,551.325,0.154069
6.280,551.330,0.424871
6.290,553.104,0.439194
6.300,554.636,0.346532
6.310,543.880,0.276647
6.320,541.561,0.284375
6.330,540.693,0.372608
6.340,541.437,0.572569
6.350,549.544,0.587076
6.360,551.937,0.307584
6.370,574.037,0.076717
6.380,308.833,0.085276
6.390,309.253,0.093263
6.400,309.590,0.048558
6.410,340.057,0.045025
6.420,325.255,0.047718
6.430,427.991,0.059985
6.440,428.325,0.117980
6.450,399.264,0.072961
6.460,400.488,0.040310
6.470,657.842,0.053751
6.480,657.855,0.104052
6.490,574.112,0.118483
6.500,574.616,0.243068
6.510,582.024,0.238770
6.520,583.580,0.193593
6.530,645.568,0.132094
6.540,595.848,0.111705
6.550,594.040,0.115815
6.560,660.739,0.046006
6.570,661.192,0.034576
6.580,657.699,0.079045
6.590,642.189,0.129046
6.600,576.995,0.192290
6.610,579.876,0.294072
6.620,580.488,0.248797
6.630,580.698,0.188943
6.640,646.061,0.126047
6.650,597.422,0.084890
6.660,601.955,0.055819
6.670,579.243,0.036100
6.680,309.637,0.031523
6.690,324.136,0.041160
6.700,538.723,0.060369
6.710,584.008,0.166787
6.720,585.377,0.195851
6.730,581.996,0.213112
6.740,543.422,0.302827
6.750,552.686,0.268919
6.760,552.672,0.201508
6.770,554.224,0.140894
6.780,557.216,0.178696
6.790,541.586,0.080745
6.800,662.153,0.049834
6.810,663.318,0.064002
6.820,662.092,0.094529
6.830,643.041,0.115496
6.840,576.720,0.202259
6.850,583.438,0.173623
6.860,590.245,0.128128
6.870,597.400,0.087332
6.880,602.928,0.052472
6.890,601.529,0.032304
6.900,431.141,0.041433
6.910,399.309,0.064090
6.920,400.316,0.096439
6.930,327.838,0.072886
6.940,327.043,0.057604
6.950,646.290,0.094982
6.960,583.171,0.164336
6.970,583.990,0.206187
6.980,588.782,0.163460
6.990,646.059,0.133679
7.000,650.367,0.095356
7.010,596.334,0.076612
7.020,659.553,0.049332
7.030,660.617,0.056232
7.040,656.770,0.117953
7.050,645.694,0.103271
7.060,579.186,0.185578
7.070,583.751,0.199086
7.080,580.889,0.129094
7.090,581.436,0.101336
7.100,652.525,0.080383
7.110,598.773,0.067128
7.120,602.242,0.031890
7.130,322.724,0.029047
7.140,327.574,0.044066
7.150,411.724,0.058862
7.160,401.093,0.089413
7.170,401.567,0.090909
7.180,650.431,0.061542
7.190,647.560,0.127871
7.200,578.970,0.140654
7.210,583.477,0.210857
7.220,584.591,0.158962
7.230,595.365,0.136606
7.240,597.385,0.085824
7.250,597.938,0.072089
7.260,598.747,0.074970
7.270,624.037,0.062263
7.280,645.828,0.077236
7.290,583.929,0.113310
7.300,583.659,0.180751
7.310,584.876,0.146392
7.320,596.341,0.104186
7.330,598.501,0.066425
7.340,602.642,0.031368
7.350,323.334,0.029629
7.360,327.954,0.041677
7.370,428.459,0.060842
7.380,400.546,0.110841
7.390,401.284,0.081553
7.400,650.750,0.081710
7.410,646.723,0.124585
7.420,584.434,0.166485
7.430,590.392,0.157542
7.440,651.976,0.106986
7.450,657.684,0.084161
7.460,661.366,0.067228
7.470,697.289,0.083131
7.480,642.720,0.107168
7.490,577.126,0.150489
7.500,583.170,0.196285
7.510,585.059,0.137838
7.520,595.633,0.123850
7.530,598.013,0.064688
7.540,648.536,0.068768
7.550,626.211,0.076945
7.560,634.487,0.104545
7.570,646.686,0.167614
7.580,659.813,0.061332
7.590,1569.866,0.136398
7.600,1578.106,0.041599
7.610,597.035,0.074427
7.620,601.267,0.047999
