time,frequency,confidence
2.440,430.685,0.047715
2.450,328.163,0.083478
2.460,411.013,0.093051
2.470,414.447,0.067447
2.480,658.892,0.122366
2.490,642.031,0.107003
2.500,584.156,0.177952
2.510,584.454,0.144322
2.520,593.017,0.124871
2.530,595.107,0.149484
2.540,597.399,0.084759
2.550,650.866,0.075090
2.560,657.655,0.087902
2.570,447.158,0.024360
2.580,1976.377,0.119406
2.590,1016.869,0.052475
2.600,429.054,0.035161
2.610,645.342,0.074396
2.620,309.062,0.067627
2.630,323.346,0.053273
2.640,340.123,0.051291
2.650,328.901,0.071291
2.660,428.499,0.125968
2.670,1966.033,0.070207
2.680,1971.356,0.147619
2.690,1977.784,0.116139
2.700,1977.399,0.032193
2.710,638.716,0.101758
2.720,635.355,0.160171
2.730,579.060,0.157731
2.740,585.193,0.128161
2.750,592.816,0.106132
2.760,398.095,0.105340
2.770,593.649,0.094920
2.780,651.057,0.106188
2.790,650.811,0.092742
2.800,603.295,0.055161
2.810,326.654,0.022533
2.820,306.005,0.034383
2.830,304.907,0.043400
2.840,334.047,0.052237
2.850,331.042,0.066073
2.860,330.213,0.100133
2.870,325.330,0.064774
2.880,325.639,0.035502
2.890,643.038,0.090483
2.900,646.451,0.210759
2.910,654.277,0.161895
2.920,589.815,0.162743
2.930,588.333,0.066794
2.940,47.989,0.044513
2.950,576.835,0.012498
2.960,707.825,0.026204
2.970,571.617,0.109158
2.980,580.504,0.135247
2.990,579.715,0.147016
3.000,580.981,0.163932
3.010,588.972,0.092289
3.020,597.580,0.084604
3.030,597.541,0.063148
3.040,601.784,0.044838
3.050,304.705,0.039154
3.060,328.059,0.062801
3.070,328.036,0.061598
3.080,327.405,0.060076
3.090,648.007,0.121294
3.100,583.725,0.134471
3.110,583.280,0.174060
3.120,588.542,0.130243
3.130,597.062,0.099732
3.140,602.798,0.057080
3.150,602.715,0.028944
3.160,323.274,0.031155
3.170,328.374,0.051907
3.180,400.740,0.075960
3.190,401.929,0.095907
3.200,415.247,0.086820
3.210,651.520,0.139500
3.220,647.882,0.112856
3.230,582.732,0.144356
3.240,583.174,0.125481
3.250,589.478,0.080140
3.260,597.151,0.067861
3.270,598.053,0.063587
3.280,657.873,0.049484
3.290,658.273,0.054112
3.300,658.633,0.084818
3.310,643.773,0.124131
3.320,578.528,0.143751
3.330,583.112,0.206299
3.340,584.050,0.148496
3.350,595.292,0.117652
3.360,598.599,0.064291
3.370,604.125,0.032559
3.380,331.058,0.031772
3.390,340.144,0.049433
3.400,429.953,0.068009
3.410,399.150,0.109812
3.420,399.965,0.073313
3.430,656.865,0.064544
3.440,651.385,0.117974
3.450,583.267,0.123241
3.460,583.001,0.205444
3.470,585.157,0.158613
3.480,591.026,0.133912
3.490,649.370,0.098497
3.500,596.866,0.075704
3.510,657.470,0.051563
3.520,659.835,0.048886
3.530,659.091,0.101619
3.540,645.618,0.126514
3.550,579.270,0.111477
3.560,583.535,0.183020
3.570,585.189,0.117172
3.580,581.480,0.128688
3.590,588.657,0.123362
3.600,597.076,0.071617
3.610,326.457,0.024006
3.620,322.532,0.028653
3.630,322.307,0.043326
3.640,323.667,0.034261
3.650,339.676,0.028707
3.660,332.008,0.039600
3.670,331.626,0.051968
3.680,331.488,0.063677
3.690,428.092,0.074140
3.700,328.099,0.101977
3.710,415.556,0.078338
3.720,650.290,0.077883
3.730,646.117,0.129792
3.740,657.468,0.082409
3.750,588.562,0.046588
3.760,633.583,0.092540
3.770,577.576,0.155031
3.780,583.926,0.155549
3.790,593.694,0.135934
3.800,590.770,0.142891
3.810,590.444,0.133709
3.820,777.036,0.122723
3.830,588.292,0.053111
3.840,597.741,0.056376
3.850,602.509,0.045763
3.860,466.558,0.037183
3.870,327.762,0.059025
3.880,328.041,0.074473
3.890,635.569,0.105488
3.900,633.080,0.117813
3.910,578.673,0.068302
3.920,580.965,0.061469
3.930,593.466,0.026916
3.940,393.602,0.056591
3.950,393.985,0.171760
3.960,394.353,0.290387
3.970,395.268,0.252553
3.980,397.892,0.107270
3.990,593.778,0.122100
4.000,595.461,0.133505
4.010,590.716,0.123633
4.020,659.719,0.064091
4.030,598.355,0.068751
4.040,601.726,0.028005
4.050,322.163,0.030889
4.060,305.393,0.044706
4.070,333.650,0.058732
4.080,331.012,0.070690
4.090,429.594,0.098007
4.100,429.210,0.121143
4.110,306.137,0.089240
4.120,305.693,0.062410
4.130,304.187,0.053950
4.140,329.025,0.077696
4.150,330.486,0.093961
4.160,327.604,0.088936
4.170,328.268,0.070470
4.180,414.688,0.072650
4.190,647.609,0.121905
4.200,661.974,0.053556
4.210,581.530,0.116600
4.220,588.653,0.087202
4.230,597.241,0.075253
4.240,597.357,0.061339
4.250,601.575,0.044091
4.260,430.810,0.046905
4.270,400.784,0.069543
4.280,327.314,0.081186
4.290,636.174,0.106698
4.300,578.534,0.097757
4.310,584.641,0.154298
4.320,592.777,0.116893
4.330,397.244,0.130063
4.340,394.488,0.109831
4.350,593.372,0.102025
4.360,596.037,0.104664
4.370,598.292,0.069867
4.380,603.437,0.048260
4.390,579.390,0.033049
4.400,305.387,0.066096
4.410,332.756,0.082232
4.420,327.899,0.055573
4.430,328.224,0.045283
4.440,646.850,0.117569
4.450,656.688,0.105855
4.460,585.070,0.131817
4.470,646.233,0.106571
4.480,649.559,0.080029
4.490,598.046,0.068630
4.500,624.479,0.066205
4.510,628.482,0.143554
4.520,631.614,0.093525
4.530,594.012,0.097890
4.540,594.253,0.126107
4.550,593.739,0.116680
4.560,395.473,0.177483
4.570,593.943,0.102173
4.580,585.106,0.097107
4.590,652.679,0.081430
4.600,652.655,0.074679
4.610,596.873,0.070203
4.620,601.598,0.051454
4.630,304.863,0.042546
4.640,327.445,0.050238
4.650,328.659,0.054059
4.660,327.927,0.056854
4.670,647.473,0.128954
4.680,657.228,0.108318
4.690,595.913,0.062144
4.700,596.890,0.052483
4.710,601.400,0.042288
4.720,304.311,0.042966
4.730,328.003,0.068158
4.740,327.755,0.053790
4.750,532.429,0.047031
4.760,645.599,0.094293
4.770,585.486,0.130074
4.780,588.762,0.113923
4.790,777.738,0.068903
4.800,394.545,0.050115
4.810,592.943,0.043541
4.820,399.597,0.023662
4.830,1031.765,0.023457
4.840,660.422,0.058664
4.850,635.403,0.093687
4.860,578.488,0.093947
4.870,584.119,0.154057
4.880,585.283,0.134246
4.890,584.342,0.087987
4.900,583.858,0.099660
4.910,592.319,0.103228
4.920,595.460,0.112344
4.930,598.040,0.059944
4.940,649.736,0.070534
4.950,597.778,0.061129
4.960,432.311,0.062088
4.970,1977.414,0.086910
4.980,1977.621,0.066124
4.990,660.597,0.074275
5.000,649.272,0.107291
5.010,581.560,0.103249
5.020,581.032,0.138142
5.030,1576.798,0.067747
5.040,595.443,0.067329
5.050,600.883,0.063634
5.060,538.181,0.034050
5.070,305.520,0.036757
5.080,324.219,0.043689
5.090,332.014,0.051544
5.100,329.551,0.066710
5.110,330.585,0.101396
5.120,327.945,0.094466
5.130,328.093,0.051861
5.140,417.063,0.050615
5.150,650.568,0.129887
5.160,590.031,0.094341
5.170,596.828,0.035874
5.180,311.220,0.024913
5.190,321.070,0.024971
5.200,324.072,0.024421
5.210,338.946,0.013858
5.220,339.022,0.010809
5.230,429.847,0.026676
5.240,429.701,0.133962
5.250,398.662,0.097898
5.260,1971.418,0.062275
5.270,657.437,0.057504
5.280,646.620,0.147679
5.290,577.970,0.111062
5.300,579.499,0.173648
5.310,584.641,0.124197
5.320,536.138,0.100324
5.330,535.764,0.096197
5.340,592.427,0.096818
5.350,593.839,0.133947
5.360,597.104,0.105982
5.370,649.912,0.084601
5.380,596.823,0.071752
5.390,539.305,0.047582
5.400,407.158,0.041718
5.410,415.122,0.048887
5.420,416.349,0.049089
5.430,647.123,0.095428
5.440,584.752,0.114973
5.450,583.998,0.146849
5.460,583.434,0.156400
5.470,596.061,0.106172
5.480,598.883,0.067454
5.490,603.361,0.038497
5.500,323.304,0.030419
5.510,327.412,0.049897
5.520,328.391,0.060787
5.530,417.641,0.066496
5.540,646.021,0.137577
5.550,647.685,0.082896
5.560,1597.931,0.034324
5.570,575.960,0.067341
5.580,580.153,0.149665
5.590,581.860,0.199475
5.600,582.930,0.127008
5.610,595.247,0.099023
5.620,608.650,0.043003
5.630,322.880,0.026121
5.640,323.998,0.038130
5.650,339.878,0.044635
5.660,332.930,0.041984
5.670,428.885,0.085600
5.680,428.891,0.131557
5.690,399.238,0.094152
5.700,651.789,0.041701
5.710,646.034,0.132513
5.720,578.639,0.092620
5.730,583.844,0.166263
5.740,585.295,0.160071
5.750,583.928,0.114238
5.760,584.926,0.130181
5.770,596.152,0.118121
5.780,596.625,0.069582
5.790,602.391,0.044116
5.800,305.130,0.035161
5.810,305.668,0.052866
5.820,328.938,0.043975
5.830,428.769,0.057215
5.840,328.925,0.092029
5.850,330.268,0.113573
5.860,327.648,0.070572
5.870,327.816,0.051095
5.880,646.619,0.095663
5.890,584.290,0.146724
5.900,583.876,0.189540
5.910,583.152,0.157152
5.920,651.943,0.107848
5.930,596.517,0.073266
5.940,597.329,0.068309
5.950,602.229,0.051937
5.960,603.504,0.036153
5.970,328.037,0.034342
5.980,532.964,0.049879
5.990,579.830,0.092309
6.000,584.038,0.162686
6.010,585.332,0.148124
6.020,593.551,0.147536
6.030,595.707,0.163165
6.040,651.691,0.131258
6.050,590.756,0.134169
6.060,660.517,0.056924
6.070,242.784,0.082512
6.080,304.572,0.054117
6.090,327.138,0.040421
6.100,328.353,0.063931
6.110,416.272,0.069231
6.120,650.744,0.111405
6.130,651.681,0.118654
6.140,657.534,0.090225
6.150,596.670,0.075562
6.160,657.590,0.046944
6.170,659.416,0.051666
6.180,656.581,0.065924
6.190,634.892,0.085054
6.200,579.931,0.132794
6.210,586.186,0.165762
6.220,594.187,0.137183
6.230,595.271,0.157729
6.240,591.122,0.140035
6.250,584.203,0.076127
6.260,578.810,0.077441
6.270,580.449,0.154382
6.280,590.558,0.138191
6.290,597.111,0.092354
6.300,598.936,0.058484
6.310,603.049,0.044600
6.320,622.033,0.043486
6.330,327.866,0.055393
6.340,647.602,0.099355
6.350,646.308,0.122739
6.360,583.145,0.193144
6.370,584.198,0.150985
6.380,649.762,0.115509
6.390,597.299,0.074049
6.400,597.051,0.052234
